rank,total_score,relevance,usability,authority,resource_richness,freshness,category,source,domain,title,url,tags,topic,query,summary
570,45.0,56,40.0,60.0,0,55.0,其他,juejin,juejin.cn,全设备畅玩千款免费单机，含联机/ 金手指，秒回童年,https://juejin.cn/post/7527949657051922475,,游戏手感与核心机制设计,site:juejin.cn 横版闯关 跳跃 手感 参数,【其他】全设备畅玩千款免费单机，含联机/ 金手指，秒回童年 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai、手感 | 摘要:2025年7月17日 · 午休用华为手机玩《超级玛丽》，画面自动适配屏幕，操作没延迟；晚上用电脑开《魂斗罗》，键盘按键映射得刚好，和小时候插卡带玩的手感几乎一样。连iPad 都能横 ...
571,45.0,56,40.0,60.0,0,55.0,商业方案,juejin,juejin.cn,深度拆解《庄园合合》：从“合成+经营”看休闲手游的商业密码 - 稀土掘金,https://juejin.cn/post/7597379486427201562,,游戏手感与核心机制设计,site:juejin.cn 休闲小游戏 核心循环 设计,【商业方案】深度拆解《庄园合合》：从“合成+经营”看休闲手游的商业密码 - 稀土掘金 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、ai、反馈 | 摘要:2026年1月20日 · 核心玩法循环. 这是玩家在游戏中每分每秒进行的最基础操作。它的设计目标是简单、解压且具有即时反馈 ...
572,45.0,56,40.0,60.0,0,55.0,教程视频,juejin,juejin.cn,juejin.cn/post/7597283981185269812,https://juejin.cn/post/7597283981185269812,,模板化与参数化游戏生成,site:juejin.cn roguelike data driven design godot,【教程视频】juejin.cn/post/7597283981185269812 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:godot、ai、命中、碰撞 | 摘要:随后实现子弹命中判定：由于子弹与史莱姆均为 Area2D，通过史莱姆的 area_entered 信号检测碰撞。 为避免史莱姆之间互相触发，使用 Godot 的分组（Group）机制，将子弹场景加入 bullet 分组，在代码中仅对来自子弹分组的碰撞做出响应。
573,45.0,56,40.0,60.0,0,55.0,其他,juejin,juejin.cn,JavaScript...,https://juejin.cn/post/6844903959291756552,,模板化与参数化游戏生成,site:juejin.cn 游戏 jam 10 minute prototype template,【其他】JavaScript... | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、小游戏、ai | 摘要:JavaScript打飞机小游戏.1.1 准备打飞机游戏需要使用到的图片1.2 开始游戏界面
574,45.0,56,40.0,60.0,0,55.0,教程视频,juejin,juejin.cn,用游戏设计文件有效地组织你的游戏开发*{box-sizing: border-box...},https://juejin.cn/post/7159786796425936927,,K12教育游戏与展陈,site:juejin.cn 教育游戏 设计 儿童 14岁,【教程视频】用游戏设计文件有效地组织你的游戏开发*{box-sizing: border-box...} | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、ai、模板 | 摘要:你应该考虑使用游戏设计文件：对游戏整体的指导性设想，将游戏的设计、开发和商业方面的想法和计划拉到一起。 在这篇文章中，我们将教你如何组织你的游戏开发。GDD模板或游戏设计流程图是一种工具，有助于将游戏的各个组成部分合并在一起。
575,45.0,56,40.0,60.0,0,55.0,其他,juejin,juejin.cn,juejin.cn/post/7005893214481678372,https://juejin.cn/post/7005893214481678372,,K12教育游戏与展陈,site:juejin.cn serious games museum exhibition interactive,"【其他】juejin.cn/post/7005893214481678372 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:game、ai | 摘要:原文地址：Interactive Learning Tools For Front-End Developers.JS Game: JSRobot. CSS Animations. Programming Languages, Codewars."
576,44.7,56,40.0,58.0,0,55.0,其他,zhihu,en.zhihu.com,"The domestic game ""F.I.S.T.: Forged in Shadow Torch"" for PS4/PS5 was ...",https://en.zhihu.com/answer/2108598904,,游戏手感与核心机制设计,site:zhihu.com game feel juice platformer movement,"【其他】The domestic game ""F.I.S.T.: Forged in Shadow Torch"" for PS4/PS5 was ... | 来源:zhihu | 站点:en.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:game | 摘要:My personal favorite places: The artistic style is indeed very comfortable and highly distinctive. The soundtrack is awesome, the best of recent domestic games."
577,44.7,56,40.0,58.0,0,55.0,其他,zhihu,zhuanlan.zhihu.com,横版关卡设计结构整理 - 知乎专栏,https://zhuanlan.zhihu.com/p/484652498,,游戏手感与核心机制设计,site:zhihu.com 横版闯关 跳跃 手感 参数,【其他】横版关卡设计结构整理 - 知乎专栏 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:横版、关卡 | 摘要:2022年3月21日 · 以上图编辑器中的场景贴图对象为例，参数【layer】代表层级数，【speedX】和【speedY】代表相对移动的比例，若我们约定值为3时贴图相对镜头移动等速，那么我们 ...
578,44.7,56,40.0,58.0,0,55.0,其他,zhihu,zhuanlan.zhihu.com,SWITCH 第三方非独占游戏推荐&评测 - 知乎专栏,https://zhuanlan.zhihu.com/p/335019259,,游戏手感与核心机制设计,site:zhihu.com 横版闯关 跳跃 手感 参数,【其他】SWITCH 第三方非独占游戏推荐&评测 - 知乎专栏 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、横版、手感 | 摘要:此外游戏也有一些超现实要素，比如魔法，也是有野怪的（史莱姆之类），不过战斗的操作手感么不必太抱期望，跟Minecraft也差不多。 ... 横版动作类。剧情风格和玩法上很接近魂系列， ...
579,44.7,56,40.0,58.0,0,55.0,其他,zhihu,zhuanlan.zhihu.com,UnrealFest2025 UE5中的101个技巧 - 知乎专栏,https://zhuanlan.zhihu.com/p/1982200983145706744,,模板化与参数化游戏生成,site:zhihu.com game template rapid prototyping indie,【其他】UnrealFest2025 UE5中的101个技巧 - 知乎专栏 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏 | 摘要:2025年12月10日 · Tip 44: 使用UEFN快速原型多人游戏(Use UEFN for Multiplayer Prototyping). 场景：独立开发者想做多人游戏; 传统方式的问题：. 花一年时间构建原型; 写 ...
580,44.67,44,48.0,65.0,6,55.0,教程视频,web,blog.csdn.net,Python版植物大战僵尸开发实战：从JSON配置到游戏逻辑全解析,https://blog.csdn.net/weixin_29007809/article/details/159443031,教程,模板化与参数化游戏生成,data driven game design JSON config,【教程视频】Python版植物大战僵尸开发实战：从JSON配置到游戏逻辑全解析 | 来源:web | 站点:blog.csdn.net | 提供:教程 | 相关词:游戏、关卡 | 摘要:2026年3月25日 · 本文将带您深入探索如何通过JSON配置文件驱动游戏逻辑，实现角色属性、关卡设计的灵活调整，而无需触碰核心代码。 1. 数据驱动 ...
581,44.52,36,53.0,70.0,6,60.0,教程视频,bilibili,www.bilibili.com,《游戏中的AI技术》状态机、行为树、决策树如何实现游戏AI,https://www.bilibili.com/video/BV16H4y1F7c2,教程,AI辅助游戏创作与智能体,大模型 辅助 游戏制作 工作流,【教程视频】《游戏中的AI技术》状态机、行为树、决策树如何实现游戏AI | 来源:bilibili | 站点:www.bilibili.com | 提供:教程 | 相关词:游戏、ai | 摘要:你知道游戏中有哪些常用的AI技术吗，希望这个视频会对你有所帮助 | 播放:84507 弹幕:47
582,44.35,52,40.0,65.0,0,55.0,教程视频,web,www.gdquest.com,How to do top-down game movement in Godot - GDQuest,https://www.gdquest.com/tutorial/godot/2d/top-down-movement/,,Godot游戏设计与GDScript,Godot top down shooter tutorial,"【教程视频】How to do top-down game movement in Godot - GDQuest | 来源:web | 站点:www.gdquest.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:godot、game | 摘要:Feb 14, 2021 · In this tutorial, you will learn to implement three different movements for your characters in Godot: Rotating and moving forward or backward, as seen in the classic space shooter Aster"
583,44.35,52,40.0,65.0,0,55.0,教程视频,web,quiver.dev,Quiver - Make a 2D Tower Defense Game with Godot 4,https://quiver.dev/tutorials/make-a-2d-tower-defense-game-with-godot-4/,,Godot游戏设计与GDScript,Godot tower defense game design,"【教程视频】Quiver - Make a 2D Tower Defense Game with Godot 4 | 来源:web | 站点:quiver.dev | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:godot、game | 摘要:This course will teach you how to build a tower defense game from scratch using Godot 4. In the process, we’ll cover many concepts so that you’re prepared to make most types of 2D games with Godot on "
584,44.35,52,40.0,65.0,0,55.0,教程视频,web,itch.io,Top games made with Godot tagged Tower Defense - itch.io,https://itch.io/games/made-with-godot/tag-tower-defense,,Godot游戏设计与GDScript,Godot tower defense game design,【教程视频】Top games made with Godot tagged Tower Defense - itch.io | 来源:web | 站点:itch.io | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:godot、game | 摘要:Tower Defense. A type of game where the player builds defensive structures to stop waves of enemies from reaching and destroying their base.
585,44.35,52,40.0,65.0,0,55.0,教程视频,web,gamedev.net,How AI Makes Game Development Easier | GameDev.net,https://gamedev.net/blogs/entry/2297948-how-ai-makes-game-development-easier,,Godot游戏设计与GDScript,site:gamedev.net Godot design patterns,"【教程视频】How AI Makes Game Development Easier | GameDev.net | 来源:web | 站点:gamedev.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:godot、game、ai | 摘要:Avoid generic code that ignores Godot’s scene and signal patterns. Ask AI to map the mechanic into nodes, signals, and small scripts."
586,44.35,52,40.0,65.0,0,55.0,教程视频,web,gamedev.net,Good Web Page Design For Minimal Content - GDNet... - GameDev.net,https://gamedev.net/forums/topic/268929-good-web-page-design-for-minimal-content/,,Godot游戏设计与GDScript,site:gamedev.net Godot design patterns,"【教程视频】Good Web Page Design For Minimal Content - GDNet... - GameDev.net | 来源:web | 站点:gamedev.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:godot、gdscript、game | 摘要:Jumping into Godot 4 as a beginner can be overwhelming. You’re wrestling with a new interface, trying to wrap your head around how nodes and scenes work, and learning GDScript all at once."
587,44.35,52,40.0,65.0,0,55.0,技术文档,web,zh.wikipedia.org,MDA框架- 维基百科，自由的百科全书,https://zh.wikipedia.org/zh-cn/MDA框架,,游戏手感与核心机制设计,MDA framework game design mechanics dynamics aesthetics,【技术文档】MDA框架- 维基百科，自由的百科全书 | 来源:web | 站点:zh.wikipedia.org | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏 | 摘要:根据MDA 框架，一个游戏－无论是棋盘游戏、纸牌游戏、电子游戏－皆由三个部分组成：. 机制（Mechanics）; 动态（Dynamics）; 美学（Aesthetics）. 蓝色是游戏设计师，绿色是玩家 ...MDA 定义 · 八种美学
588,44.35,52,40.0,65.0,0,55.0,技术文档,web,indienova.com,MDA 框架：一种游戏设计和游戏研究的形式化方法 - Indienova,https://indienova.com/indie-game-development/sunset-sway-mda-a-formal-approach-to-gamedesign-and-game-research/,,游戏手感与核心机制设计,MDA framework game design mechanics dynamics aesthetics,【技术文档】MDA 框架：一种游戏设计和游戏研究的形式化方法 - Indienova | 来源:web | 站点:indienova.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏 | 摘要:2024年6月6日 · 在本文中，我们介绍了MDA 框架（机制（Mechanics），动态（Dynamics），美感（Aesthetics）的缩写），该框架是作为2001-2004 年圣何塞游戏开发者大会的游戏设计和调整 ...
589,44.35,52,40.0,65.0,0,55.0,技术文档,web,zhuanlan.zhihu.com,MDA：一种用于游戏设计和研究的方法（译文） - 知乎专栏,https://zhuanlan.zhihu.com/p/103420183,,游戏手感与核心机制设计,MDA framework game design mechanics dynamics aesthetics,【技术文档】MDA：一种用于游戏设计和研究的方法（译文） - 知乎专栏 | 来源:web | 站点:zhuanlan.zhihu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏 | 摘要:2020年1月19日 · MDA，即机制(Mechanics)，动态(Dynamics)，体验(Aesthetics)，是一种解构游戏的框架。最早由西北大学的Robin、Marc、Robert提出。
590,44.35,52,40.0,65.0,0,55.0,技术文档,web,baike.baidu.com,MDA framework_百度百科,https://baike.baidu.com/item/MDA+framework/16919433,,游戏手感与核心机制设计,MDA framework game design mechanics dynamics aesthetics,【技术文档】MDA framework_百度百科 | 来源:web | 站点:baike.baidu.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏 | 摘要:在游戏设计中机制（Mechanics）动态（Dynamics）美学（Aesthetics）(MDA)架构是一种检验和分析游戏的工具。通过这三个设定可以分析游戏设计中出现的一些问题，并将其归类到机制、 ...
591,44.35,52,40.0,65.0,0,55.0,技术文档,web,news.qq.com,MDA 框架：一种游戏设计和游戏研究的形式化方法 - QQ News,https://news.qq.com/rain/a/20240614A0110Z00,,游戏手感与核心机制设计,MDA framework game design mechanics dynamics aesthetics,【技术文档】MDA 框架：一种游戏设计和游戏研究的形式化方法 - QQ News | 来源:web | 站点:news.qq.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏 | 摘要:2024年6月14日 · ... Mechanics、Dynamics、Aesthetics。前两个词还不难理解（尽管当时有中文资料将Dynamics 译为「游戏动力学」是一个不小的误导），唯独Aesthetics 被 ...
592,44.35,52,40.0,65.0,0,55.0,其他,web,www.gameres.com,动森模式为何特殊？它用单机模式做出了网游的交互 - GameRes游资网,https://www.gameres.com/907556.html,,游戏手感与核心机制设计,生活模拟 游戏 交互 设计,【其他】动森模式为何特殊？它用单机模式做出了网游的交互 - GameRes游资网 | 来源:web | 站点:www.gameres.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、game | 摘要:2024年9月6日 · 这也是生活模拟游戏单机设计方向的一个困境。 单机游戏擅长对一个核心目标进行完善的规划，将稳定的世界观与内容量植入游戏，为核心的玩法保驾护航。
593,44.35,52,40.0,65.0,0,55.0,其他,web,www.gamelook.com.cn,48小时Game Jam... | GameLook.com.cn,http://www.gamelook.com.cn/2023/08/525451/,,模板化与参数化游戏生成,游戏 jam 10 minute prototype template,【其他】48小时Game Jam... | GameLook.com.cn | 来源:web | 站点:www.gamelook.com.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、game | 摘要:GameLook报道/就在上月，由YouTube视频博主Game Maker’s Toolkit举办的GMTK Game Jam落下帷幕。 这场活动以“角色转换”为主题，与传统的Game Jam活动一样，开发者要根据活动主题，在48小时开发出一款游戏雏形。
594,44.35,52,40.0,65.0,0,55.0,其他,web,10minutemail.com,10 Minute Mail - Free Temp Mail & Temporary Email Service - 10...,https://10minutemail.com/,,模板化与参数化游戏生成,游戏 jam 10 minute prototype template,【其他】10 Minute Mail - Free Temp Mail & Temporary Email Service - 10... | 来源:web | 站点:10minutemail.com | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:ai | 摘要:Free temp mail that self-destructs in 10 minutes. The original temp email and disposable email service since 2006. No signup needed. Get your free temporary email address instantly.
595,44.35,52,40.0,65.0,0,55.0,其他,web,www.trendhunter.com,20 Interactive Exhibitions: From Whimsical Gown... | Trend Hunter,https://www.trendhunter.com/slideshow/interactive-exhibitions,,K12教育游戏与展陈,serious games museum exhibition interactive,"【其他】20 Interactive Exhibitions: From Whimsical Gown... | Trend Hunter | 来源:web | 站点:www.trendhunter.com | 提供:未检测到明确资源类型（建议人工打开确认） | 摘要:Interactive exhibitions have the power to pull the audience closer to artworks, performances, and installations. The act of engagement creates a more memorable experience and a message that can be dig"
596,44.35,52,40.0,65.0,0,55.0,其他,web,www.britishmuseum.org,britishmuseum.org/exhibitions-events/past-exhibitions,https://www.britishmuseum.org/exhibitions-events/past-exhibitions,,K12教育游戏与展陈,serious games museum exhibition interactive,【其他】britishmuseum.org/exhibitions-events/past-exhibitions | 来源:web | 站点:www.britishmuseum.org | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:museum | 摘要:The British Museum’s Germany: Memories of a Nation exhibition.
597,44.35,52,40.0,65.0,0,55.0,其他,web,blog.csdn.net,《科技博物馆游戏化学习的案例分析研究》_游戏化博物馆-CSDN博客,https://blog.csdn.net/qq_17363767/article/details/136094441,,K12教育游戏与展陈,游戏化学习 展馆 互动 设计,"【其他】《科技博物馆游戏化学习的案例分析研究》_游戏化博物馆-CSDN博客 | 来源:web | 站点:blog.csdn.net | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、游戏化、csdn | 摘要:Feb 11, 2024 · 本文通过案例分析探讨了科技博物馆如何运用游戏化学习提升教育效果，包括AR/VR互动展示、科普游戏区等，同时指出未来的发展方向和可能面临的挑战。 摘要：随着科技的飞速发展，科技博物馆作为科普教育的重要场所，游戏化学习在其中的应用备受关注。"
598,44.24,24,53.0,70.0,22,85.0,教程视频,bilibili,www.bilibili.com,"Codex接入DeepSeek, MiniMax, GLM等模型, 插件可用",https://www.bilibili.com/video/BV1RNV66MEWp,模型|教程,AI辅助游戏创作与智能体,大模型 辅助 游戏制作 工作流,"【教程视频】Codex接入DeepSeek, MiniMax, GLM等模型, 插件可用 | 来源:bilibili | 站点:www.bilibili.com | 提供:模型、教程 | 摘要:| 播放:26256 弹幕:104"
599,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,live.bilibili.com,618...,https://live.bilibili.com/5749545,教程,Godot游戏设计与GDScript,site:bilibili.com Godot top down shooter tutorial,【教程视频】618... | 来源:bilibili | 站点:live.bilibili.com | 提供:教程 | 相关词:游戏、bilibili | 摘要:哔哩哔哩（bilibili）直播，在这里看见最年轻的生活方式，学习、游戏、电竞、宅舞、唱见、绘画、美食等等应有尽有，快来捕捉你最喜欢的up主最真实的一面吧！弹幕，礼物，道具，活动多种玩法，bilibili 直播让您拉进与小伙伴们之间的距离。
600,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,game.bilibili.com,9周年庆典现已开启,https://game.bilibili.com/blhx/2026-ninth-anniversary/,教程,Godot游戏设计与GDScript,site:bilibili.com Godot tower defense game design,【教程视频】9周年庆典现已开启 | 来源:bilibili | 站点:game.bilibili.com | 提供:教程 | 摘要:9周年庆典现已开启！
601,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,game.bilibili.com,《代号C》手游预约开启,https://game.bilibili.com/re/,教程,Godot游戏设计与GDScript,site:bilibili.com Godot tower defense game design,【教程视频】《代号C》手游预约开启 | 来源:bilibili | 站点:game.bilibili.com | 提供:教程 | 摘要:《代号C》手游预约正式开启，你修复时光，我守护你！走进全新近未来世界，汇聚豪华声优阵容，打造沉浸剧情体验，趣味模拟经营玩法，带给你多样深入感受。玩家作为古物修复师，在NE.2050年，邂逅6位男主，在一个个扣人心弦的故事里，与他们一同寻找时光中迷路的情感。
602,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,www.bilibili.com,bilibili.com/video/av115393524011072,https://www.bilibili.com/video/av115393524011072/,教程,Godot游戏设计与GDScript,site:bilibili.com GDScript 游戏 架构 最佳实践,【教程视频】bilibili.com/video/av115393524011072 | 来源:bilibili | 站点:www.bilibili.com | 提供:教程 | 相关词:bilibili | 摘要:1 女画手被抓进戒网瘾机构，最后留下求救 175.4万.
603,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,game.bilibili.com,哔哩哔哩游戏 | 你的幻想世界,https://game.bilibili.com/?spm_id_from=,教程,Godot游戏设计与GDScript,site:bilibili.com site:bilibili.com Godot 入门 2D,【教程视频】哔哩哔哩游戏 | 你的幻想世界 | 来源:bilibili | 站点:game.bilibili.com | 提供:教程 | 相关词:游戏 | 摘要:阴阳师. 源赖光、神乐皮肤返场...
604,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,game.bilibili.com,人人都是游戏创作家！ 游戏创作大赛,https://game.bilibili.com/awards2022/,教程,游戏手感与核心机制设计,site:bilibili.com MDA framework game design mechanics dynamics aesthetics,【教程视频】人人都是游戏创作家！ 游戏创作大赛 | 来源:bilibili | 站点:game.bilibili.com | 提供:教程 | 相关词:游戏 | 摘要:马上参赛！游戏脑洞开起来...
605,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,live.bilibili.com,live.bilibili.com/8397302?hotRank=0,https://live.bilibili.com/8397302?hotRank=0,教程,K12教育游戏与展陈,site:bilibili.com 游戏化学习 展馆 互动 设计,【教程视频】live.bilibili.com/8397302?hotRank=0 | 来源:bilibili | 站点:live.bilibili.com | 提供:教程 | 相关词:游戏、bilibili | 摘要:手游. 单机游戏. 虚拟主播. 娱乐.能让你认真学习的氛围超好的24H自习室. 发起者:积极向上的骷髅未开播.
606,44.12,36,53.0,70.0,6,55.0,教程视频,bilibili,live.bilibili.com,2026OWCS-S2,https://live.bilibili.com/23612045,教程,K12教育游戏与展陈,site:bilibili.com 游戏化学习 展馆 互动 设计,【教程视频】2026OWCS-S2 | 来源:bilibili | 站点:live.bilibili.com | 提供:教程 | 相关词:游戏 | 摘要:游戏账号： 活动须知：用户需要进入战网平台同时绑定战网及B站账号，才可领取奖励，因未绑定账号造成无法领取奖励的情况概不负责。 仅观看【守望先锋电竞：23612045】 直播间可累计有效观看时长.
607,44.02,52,40.0,58.0,6,55.0,其他,zhihu,zhuanlan.zhihu.com,2025 GDC 分享（完结撒花） - 知乎专栏,https://zhuanlan.zhihu.com/p/26997357533,涉及授权/版权,AI辅助游戏创作与智能体,site:zhihu.com procedural game generation AI tutorial,【其他】2025 GDC 分享（完结撒花） - 知乎专栏 | 来源:zhihu | 站点:zhuanlan.zhihu.com | 提供:涉及授权/版权 | 相关词:game、ai | 摘要:今天我给大家分享几场我个人特别感兴趣的session，希望能为技术美术和程序背景的同学们提供一些启发和帮助！ 周一. 机器学习相关：. Game AI Summit: No Brakes! Machine ...
608,43.82,44,40.0,62.0,6,80.0,其他,csdn,blog.csdn.net,Cocos2d-x筑楼,https://blog.csdn.net/han_han_dou_dou/article/details/154478684?ops_request_misc=elastic_search_misc&request_id=22b8595ac7c44b7fb47dfd0bf8ed1365&biz_id=0&utm_medium=distribute.pc_search_result.none-task-blog-2~all~ElasticCommercialInsert~search_v2-6-154478684-null-null.142^v102^pc_search_result_base7&utm_term=%E4%BC%91%E9%97%B2%E5%B0%8F%E6%B8%B8%E6%88%8F%20%E6%A0%B8%E5%BF%83%E5%BE%AA%E7%8E%AF%20%E8%AE%BE%E8%AE%A1,涉及授权/版权,游戏手感与核心机制设计,休闲小游戏 核心循环 设计,【其他】Cocos2d-x筑楼 | 来源:csdn | 站点:blog.csdn.net | 提供:涉及授权/版权 | 相关词:游戏、小游戏、碰撞 | 摘要:本文介绍基于Cocos2d-x框架实现的堆叠楼层<em>小游戏</em>，玩家通过触屏时机控制楼层放置位置，系统检测重叠区域并动态调整宽度与速度。游戏包含<em>核心</em>类<em>设计</em>、碰撞检测机制、分数系统及游戏<em>循环</em>逻辑，适用于移动端<em>休闲</em>玩法开发。
609,43.6,52,40.0,60.0,0,55.0,其他,juejin,juejin.cn,从0到1打造爆款微信小游戏：投放策略全解析,https://juejin.cn/post/7534370442351738931,,游戏手感与核心机制设计,site:juejin.cn 休闲小游戏 核心循环 设计,【其他】从0到1打造爆款微信小游戏：投放策略全解析 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、小游戏、ai | 摘要:2025年8月4日 · 在这样的环境下，爆款游戏通常具备三大核心要素：简单易上手的玩法设计、强烈的社交传播动机，以及精准的用户获取策略。 从用户角度看，超休闲小游戏玩家呈现 ...
610,43.6,52,40.0,60.0,0,55.0,其他,juejin,juejin.cn,我是怎么从几万款游戏里挑出值得做的那一个的 - 稀土掘金,https://juejin.cn/post/7642611621651709988,,游戏手感与核心机制设计,site:juejin.cn 休闲小游戏 核心循环 设计,"【其他】我是怎么从几万款游戏里挑出值得做的那一个的 - 稀土掘金 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、小游戏、ai | 摘要:2026年5月23日 · 休闲小游戏参考值. CPA（获取一个用户的成本）, 2-8 元. 次日留存（及格线 ... 核心循环。 从素材到选品的决策链. 发现某品类素材大量投放→ 分析 ..."
611,43.6,52,40.0,60.0,0,55.0,其他,juejin,juejin.cn,如何在游戏中做一个关卡编辑器 - 稀土掘金,https://juejin.cn/post/7092233175451041799,,游戏手感与核心机制设计,site:juejin.cn 推理解谜 游戏 关卡 设计,【其他】如何在游戏中做一个关卡编辑器 - 稀土掘金 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、ai、关卡 | 摘要:2022年4月29日 · 嗨！大家好，我是小蚂蚁。今天我们来聊聊如何做一个关卡编辑器。 关卡编辑器一直都是小蚂蚁游戏中的必备品，在做的所有关卡制的游戏中，我都增加了关卡 ...
612,43.6,52,40.0,60.0,0,55.0,其他,juejin,juejin.cn,从游戏化设计的角度来讲，哪些自律APP值得推荐,https://juejin.cn/post/7579190764770492456,,游戏手感与核心机制设计,site:juejin.cn 生活模拟 游戏 交互 设计,【其他】从游戏化设计的角度来讲，哪些自律APP值得推荐 | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、ai、游戏化 | 摘要:2025年12月2日 · 人生模拟RPG 自定义属性与技能，合成物品，将奖励与现实绑定。 安卓用户，喜欢高度自定义、希望虚拟成长与现实奖励紧密联动的设计者。
613,43.6,52,40.0,60.0,0,55.0,其他,juejin,juejin.cn,从零开始做一个贪吃蛇游戏，会vue...,https://juejin.cn/post/7085727363547283469,,模板化与参数化游戏生成,site:juejin.cn 游戏 jam 10 minute prototype template,【其他】从零开始做一个贪吃蛇游戏，会vue... | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、ai | 摘要:用纯html + css + js实现，主要技术栈：vue + uniCloud，希望能对还未涉及游戏开发的小伙伴有所启发。height: 10vw; display: flex; justify-content: center
614,43.6,52,40.0,60.0,0,55.0,其他,juejin,juejin.cn,学编程太枯燥？分享十几个边玩游戏边学编程的网站！第五个连孩子都在...,https://juejin.cn/post/7090455510486351879,,K12教育游戏与展陈,site:juejin.cn 研学 游戏 编程 体验 设计,"【其他】学编程太枯燥？分享十几个边玩游戏边学编程的网站！第五个连孩子都在... | 来源:juejin | 站点:juejin.cn | 提供:未检测到明确资源类型（建议人工打开确认） | 相关词:游戏、ai | 摘要:Apr 25, 2022 · 相信不少小伙伴也会觉得看书本、资料、视频的时候太无聊了，也会有越看越想和周公约会的烦恼吧？ 没关系，今天，我就给大家介绍一些游戏网站，让你能在玩游戏的过程中学习。"
615,43.58,40,50.0,62.0,14,45.0,其他,csdn,download.csdn.net,儿童网络游戏精选.pdf,https://download.csdn.net/download/qq_42799900/27207693?ops_request_misc=elastic_search_misc&request_id=f235ecd505e04d4fa9debffba22aeef5&biz_id=1&utm_medium=distribute.pc_search_result.none-task-download-2~all~ElasticCommercialInsert~search_v2-3-27207693-null-null.142^v102^pc_search_result_base2&utm_term=%E6%95%99%E8%82%B2%E6%B8%B8%E6%88%8F%20%E8%AE%BE%E8%AE%A1%20%E5%84%BF%E7%AB%A5%2014%E5%B2%81,可下载资源|涉及授权/版权,K12教育游戏与展陈,教育游戏 设计 儿童 14岁,【其他】儿童网络游戏精选.pdf | 来源:csdn | 站点:download.csdn.net | 提供:可下载资源、涉及授权/版权 | 相关词:游戏 | 摘要:<em>游戏</em>内容充满童话色彩，鼓励孩子们扮演小乐米，参与故事，帮助角色解决问题，培养乐观向上的心态。3. **盒子世界**：专为6-<em>14</em><em>岁</em><em>儿童</em><em>设计</em>的虚拟社区，结合了虚拟空间、<em>游戏</em>、成长养成和在线阅读。
